ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;FrenchProductCategoryName;SpanishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription;FrenchDescription;Status
387;2;Bikes;Vélo;Bicicleta;LB ;CM ;Road-550-W Yellow, 44;Carretera: 550 para mujer, amarilla, 44;Vélo de route 550 -W - jaune, 44;605,6492;TRUE;Yellow;100;1000,4375;44;42-46 CM;18,42;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.;
388;2;Bikes;Vélo;Bicicleta;LB ;CM ;Road-550-W Yellow, 44;Carretera: 550 para mujer, amarilla, 44;Vélo de route 550 -W - jaune, 44;713,0798;TRUE;Yellow;100;1120,49;44;42-46 CM;18,42;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.;Current
389;2;Bikes;Vélo;Bicicleta;LB ;CM ;Road-550-W Yellow, 48;Carretera: 550 para mujer, amarilla, 48;Vélo de route 550 -W - jaune, 48;605,6492;TRUE;Yellow;100;1000,4375;48;48-52 CM;18,68;4;R ;600,2625;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.;
390;2;Bikes;Vélo;Bicicleta;LB ;CM ;Road-550-W Yellow, 48;Carretera: 550 para mujer, amarilla, 48;Vélo de route 550 -W - jaune, 48;713,0798;TRUE;Yellow;100;1120,49;48;48-52 CM;18,68;4;R ;672,294;M ;W ;Road-550-W;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.;Current
391;10;Components;Composant;Componente;;;LL Fork;Horquilla GB;Fourche LL;65,8097;TRUE;NA;500;148,22;;NA;;1;;88,932;L ;;LL Fork;Stout design absorbs shock and offers more precise steering.;Conception robuste permettant d'absorber les chocs et d'offrir une conduite plus précise.;
392;10;Components;Composant;Componente;;;ML Fork;Horquilla GM;Fourche ML;77,9176;TRUE;NA;500;175,49;;NA;;1;;105,294;M ;;ML Fork;Composite road fork with an aluminum steerer tube.;Fourche composite pour route avec tube de direction en aluminium.;
393;10;Components;Composant;Componente;;;HL Fork;Horquilla GA;Fourche HL;101,8936;TRUE;NA;500;229,49;;NA;;1;;137,694;H ;;HL Fork;High-performance carbon road fork with curved legs.;Fourche pour route en carbone hautes performances avec bras incurvés.;
394;11;Components;Composant;Componente;;;LL Headset;Dirección GB;Jeu de direction LL;15,1848;TRUE;NA;500;34,2;;NA;;1;;20,52;L ;;LL Headset;Threadless headset provides quality at an economical price.;Jeu de direction de qualité sans filetage à un prix abordable.;
395;11;Components;Composant;Componente;;;ML Headset;Dirección GM;Jeu de direction ML;45,4168;TRUE;NA;500;102,29;;NA;;1;;61,374;M ;;ML Headset;Sealed cartridge keeps dirt out.;Boîtier de protection hermétique.;
396;11;Components;Composant;Componente;;;HL Headset;Dirección GA;Jeu de direction HL;55,3801;TRUE;NA;500;124,73;;NA;;1;;74,838;H ;;HL Headset;"High-quality 1 threadless headset with a grease port for quick lubrication.""";Jeu de direction sans filetage 2,54 cm de grande qualité avec un dispositif de lubrification rapide.;
397;4;Components;Composant;Componente;;;LL Mountain Handlebars;;;17,978;TRUE;NA;500;40,4909;;NA;;1;M ;24,2945;L ;;LL Mountain Handlebars;All-purpose bar for on or off-road.;Barre d'appui tous usages pour conduite sur route ou tout-terrain.;
398;4;Components;Composant;Componente;;;LL Mountain Handlebars;;;19,7758;TRUE;NA;500;44,54;;NA;;1;M ;26,724;L ;;LL Mountain Handlebars;All-purpose bar for on or off-road.;Barre d'appui tous usages pour conduite sur route ou tout-terrain.;Current
399;4;Components;Composant;Componente;;;ML Mountain Handlebars;;;24,9932;TRUE;NA;500;56,2909;;NA;;1;M ;33,7745;M ;;ML Mountain Handlebars;Tough aluminum alloy bars for downhill.;Barres d'appui en alliage d'aluminium solide pour descente.;
400;4;Components;Composant;Componente;;;ML Mountain Handlebars;;;27,4925;TRUE;NA;500;61,92;;NA;;1;M ;37,152;M ;;ML Mountain Handlebars;Tough aluminum alloy bars for downhill.;Barres d'appui en alliage d'aluminium solide pour descente.;Current
401;4;Components;Composant;Componente;;;HL Mountain Handlebars;;;48,5453;TRUE;NA;500;109,3364;;NA;;1;M ;65,6018;H ;;HL Mountain Handlebars;Flat bar strong enough for the pro circuit.;Barre d'appui plate suffisamment solide pour le circuit professionnel.;
402;4;Components;Composant;Componente;;;HL Mountain Handlebars;;;53,3999;TRUE;NA;500;120,27;;NA;;1;M ;72,162;H ;;HL Mountain Handlebars;Flat bar strong enough for the pro circuit.;Barre d'appui plate suffisamment solide pour le circuit professionnel.;Current
403;4;Components;Composant;Componente;;;LL Road Handlebars;Manillar de carretera GB;Poignées de vélo de route LL;17,978;TRUE;NA;500;40,4909;;NA;;1;R ;24,2945;L ;;LL Road Handlebars;Unique shape provides easier reach to the levers.;Forme très réussie destinée à faciliter l'accès aux leviers.;
404;4;Components;Composant;Componente;;;LL Road Handlebars;Manillar de carretera GB;Poignées de vélo de route LL;19,7758;TRUE;NA;500;44,54;;NA;;1;R ;26,724;L ;;LL Road Handlebars;Unique shape provides easier reach to the levers.;Forme très réussie destinée à faciliter l'accès aux leviers.;Current
405;4;Components;Composant;Componente;;;ML Road Handlebars;Manillar de carretera GM;Poignées de vélo de route ML;24,9932;TRUE;NA;500;56,2909;;NA;;1;R ;33,7745;M ;;ML Road Handlebars;Anatomically shaped aluminum tube bar will suit all riders.;Barre d'appui avec tube en aluminium ergonomique pour répondre aux besoins de tous les cyclistes.;
406;4;Components;Composant;Componente;;;ML Road Handlebars;Manillar de carretera GM;Poignées de vélo de route ML;27,4925;TRUE;NA;500;61,92;;NA;;1;R ;37,152;M ;;ML Road Handlebars;Anatomically shaped aluminum tube bar will suit all riders.;Barre d'appui avec tube en aluminium ergonomique pour répondre aux besoins de tous les cyclistes.;Current
407;4;Components;Composant;Componente;;;HL Road Handlebars;Manillar de carretera GA;Poignées de vélo de route HL;48,5453;TRUE;NA;500;109,3364;;NA;;1;R ;65,6018;H ;;HL Road Handlebars;"Designed for racers; high-end anatomically shaped bar from aluminum alloy.";"Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium.";
408;4;Components;Composant;Componente;;;HL Road Handlebars;Manillar de carretera GA;Poignées de vélo de route HL;53,3999;TRUE;NA;500;120,27;;NA;;1;R ;72,162;H ;;HL Road Handlebars;"Designed for racers; high-end anatomically shaped bar from aluminum alloy.";"Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium.";Current
409;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame - Black, 38;;;185,8193;TRUE;Black;500;348,76;38;38-40 CM;2,73;2;M ;209,256;M ;U ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.;
410;17;Components;Composant;Componente;;;LL Mountain Front Wheel;;;26,9708;TRUE;Black;500;60,745;;NA;;1;M ;36,447;L ;;LL Mountain Front Wheel;Replacement mountain wheel for entry-level rider.;Roue de secours tout-terrain pour vététiste occasionnel.;
411;17;Components;Composant;Componente;;;ML Mountain Front Wheel;;;92,8071;TRUE;Black;500;209,025;;NA;;1;M ;125,415;M ;;ML Mountain Front Wheel;Replacement mountain wheel for the casual to serious rider.;Roue de secours tout-terrain pour vététiste amateur à confirmé.;
412;17;Components;Composant;Componente;;;HL Mountain Front Wheel;;;133,2955;TRUE;Black;500;300,215;;NA;;1;M ;180,129;H ;;HL Mountain Front Wheel;High-performance mountain replacement wheel.;Roue de secours tout-terrain hautes performances.;
413;17;Components;Composant;Componente;G  ;;LL Road Front Wheel;Rueda de carretera delantera GB;Roue avant de vélo de route LL;37,9909;TRUE;Black;500;85,565;;NA;900;1;R ;51,339;L ;;LL Road Front Wheel;Replacement road front wheel for entry-level cyclist.;Roue avant pour vélo de route pour cycliste occasionnel.;
414;17;Components;Composant;Componente;G  ;;ML Road Front Wheel;Rueda de carretera delantera GM;Roue avant de vélo de route ML;110,2829;TRUE;Black;500;248,385;;NA;850;1;R ;149,031;M ;;ML Road Front Wheel;Sturdy alloy features a quick-release hub.;Alliage robuste avec moyeu à blocage rapide.;
415;17;Components;Composant;Componente;G  ;;HL Road Front Wheel;Rueda de carretera delantera GA;Roue avant de vélo de route HL;146,5466;TRUE;Black;500;330,06;;NA;650;1;R ;198,036;H ;;HL Road Front Wheel;Strong wheel with double-walled rim.;Roue solide avec jante double paroi.;
416;17;Components;Composant;Componente;;;Touring Front Wheel;Rueda de paseo delantera;Roue avant de vélo de randonnée;96,7964;TRUE;Black;500;218,01;;NA;;1;T ;130,806;;;Touring Front Wheel;Aerodynamic rims for smooth riding.;Jantes aérodynamiques pour conduite en souplesse.;
417;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 38;Cuadro de carretera para mujer GM: amarillo, 38;Cadre de route ML -W - jaune, 38;300,1188;TRUE;Yellow;500;540,7545;38;38-40 CM;2,18;2;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;
418;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 38;Cuadro de carretera para mujer GM: amarillo, 38;Cadre de route ML -W - jaune, 38;360,9428;TRUE;Yellow;500;594,83;38;38-40 CM;2,18;2;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;Current
419;17;Components;Composant;Componente;;;LL Mountain Rear Wheel;;;38,9588;TRUE;Black;500;87,745;;NA;;1;M ;52,647;L ;;LL Mountain Rear Wheel;Replacement mountain wheel for entry-level rider.;Roue de secours tout-terrain pour vététiste occasionnel.;
420;17;Components;Composant;Componente;;;ML Mountain Rear Wheel;;;104,7951;TRUE;Black;500;236,025;;NA;;1;M ;141,615;M ;;ML Mountain Rear Wheel;Replacement mountain wheel for the casual to serious rider.;Roue de secours tout-terrain pour vététiste amateur à confirmé.;
421;17;Components;Composant;Componente;;;HL Mountain Rear Wheel;;;145,2835;TRUE;Black;500;327,215;;NA;;1;M ;196,329;H ;;HL Mountain Rear Wheel;High-performance mountain replacement wheel.;Roue de secours tout-terrain hautes performances.;
422;17;Components;Composant;Componente;G  ;;LL Road Rear Wheel;Rueda de carretera trasera GB;Roue arrière de vélo de route LL;49,9789;TRUE;Black;500;112,565;;NA;1050;1;R ;67,539;L ;;LL Road Rear Wheel;Replacement road rear wheel for entry-level cyclist.;Roue avant pour vélo de route pour cycliste occasionnel.;
423;17;Components;Composant;Componente;G  ;;ML Road Rear Wheel;Rueda de carretera trasera GM;Roue arrière de vélo de route ML;122,2709;TRUE;Black;500;275,385;;NA;1000;1;R ;165,231;M ;;ML Road Rear Wheel;"Aluminum alloy rim with stainless steel spokes; built for speed.";"Jante en alliage d'aluminium avec rayons en acier inoxydable ; pour une vitesse optimale.";
424;17;Components;Composant;Componente;G  ;;HL Road Rear Wheel;Rueda de carretera trasera GA;Roue arrière de vélo de route HL;158,5346;TRUE;Black;500;357,06;;NA;890;1;R ;214,236;H ;;HL Road Rear Wheel;Strong rear wheel with double-walled rim.;Roue arrière solide avec jante doublée.;
425;17;Components;Composant;Componente;;;Touring Rear Wheel;Rueda de paseo trasera;Roue arrière de vélo de randonnée;108,7844;TRUE;Black;500;245,01;;NA;;1;T ;147,006;;;Touring Rear Wheel;Excellent aerodynamic rims guarantee a smooth ride.;Excellentes jantes aérodynamiques pour une conduite en souplesse.;
426;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame - Black, 40;;;185,8193;TRUE;Black;500;348,76;40;38-40 CM;2,77;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes.;
427;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame - Black, 44;;;185,8193;TRUE;Black;500;348,76;44;42-46 CM;2,81;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes.;
428;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame - Black, 48;;;185,8193;TRUE;Black;500;348,76;48;48-52 CM;2,85;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes.;
429;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 40;Cuadro de carretera para mujer GM: amarillo, 40;Cadre de route ML -W - jaune, 40;300,1188;TRUE;Yellow;500;540,7545;40;38-40 CM;2,22;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;
430;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 40;Cuadro de carretera para mujer GM: amarillo, 40;Cadre de route ML -W - jaune, 40;360,9428;TRUE;Yellow;500;594,83;40;38-40 CM;2,22;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;Current
431;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 42;Cuadro de carretera para mujer GM: amarillo, 42;Cadre de route ML -W - jaune, 42;300,1188;TRUE;Yellow;500;540,7545;42;42-46 CM;2,26;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;
432;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 42;Cuadro de carretera para mujer GM: amarillo, 42;Cadre de route ML -W - jaune, 42;360,9428;TRUE;Yellow;500;594,83;42;42-46 CM;2,26;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;Current
433;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 44;Cuadro de carretera para mujer GM: amarillo, 44;Cadre de route ML -W - jaune, 44;300,1188;TRUE;Yellow;500;540,7545;44;42-46 CM;2,3;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;
434;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 44;Cuadro de carretera para mujer GM: amarillo, 44;Cadre de route ML -W - jaune, 44;360,9428;TRUE;Yellow;500;594,83;44;42-46 CM;2,3;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;Current
435;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 48;Cuadro de carretera para mujer GM: amarillo, 48;Cadre de route ML -W - jaune, 48;300,1188;TRUE;Yellow;500;540,7545;48;48-52 CM;2,34;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;
436;14;Components;Composant;Componente;LB ;CM ;ML Road Frame-W - Yellow, 48;Cuadro de carretera para mujer GM: amarillo, 48;Cadre de route ML -W - jaune, 48;360,9428;TRUE;Yellow;500;594,83;48;48-52 CM;2,34;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.;Current
437;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 62;Cuadro de carretera GA: negro, 62;Cadre de vélo de route HL - noir, 62;722,2568;TRUE;Black;500;1301,3636;62;60-62 CM;2,3;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";
438;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 62;Cuadro de carretera GA: negro, 62;Cadre de vélo de route HL - noir, 62;868,6342;TRUE;Black;500;1431,5;62;60-62 CM;2,3;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";Current
439;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 44;Cuadro de carretera GA: negro, 44;Cadre de vélo de route HL - noir, 44;722,2568;TRUE;Black;500;1301,3636;44;42-46 CM;2,12;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";
440;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 44;Cuadro de carretera GA: negro, 44;Cadre de vélo de route HL - noir, 44;868,6342;TRUE;Black;500;1431,5;44;42-46 CM;2,12;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";Current
441;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 48;Cuadro de carretera GA: negro, 48;Cadre de vélo de route HL - noir, 48;722,2568;TRUE;Black;500;1301,3636;48;48-52 CM;2,16;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";
442;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 48;Cuadro de carretera GA: negro, 48;Cadre de vélo de route HL - noir, 48;868,6342;TRUE;Black;500;1431,5;48;48-52 CM;2,16;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";Current
443;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 52;Cuadro de carretera GA: negro, 52;Cadre de vélo de route HL - noir, 52;722,2568;TRUE;Black;500;1301,3636;52;48-52 CM;2,2;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";
444;14;Components;Composant;Componente;LB ;CM ;HL Road Frame - Black, 52;Cuadro de carretera GA: negro, 52;Cadre de vélo de route HL - noir, 52;868,6342;TRUE;Black;500;1431,5;52;48-52 CM;2,2;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";"Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum.";Current
445;22;Clothing;Vêtements;Prenda;;;Men's Sports Shorts, S;Pantalones cortos de deporte para hombre, P;Cuissards de route pour hommes, taille S;24,7459;TRUE;Black;4;59,99;S;S;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.;
446;35;Accessories;Accessoire;Accesorio;;;Touring-Panniers, Large;Cesta de paseo, grande;Sacoches de vélo de randonnée, grande capacité;51,5625;TRUE;Grey;4;125;;NA;;0;T ;75;;;Touring-Panniers;Durable, water-proof nylon construction with easy access. Large enough for weekend trips.;Fabrication en nylon résistant étanche d'accès facile. Suffisamment grand pour les randonnées du week-end.;
447;34;Accessories;Accessoire;Accesorio;;;Cable Lock;Cable antirrobo;Antivol câble;10,3125;TRUE;NA;4;25;;NA;;0;S ;15;;;Cable Lock;Wraps to fit front and rear tires, carrier and 2 keys included.;S'enroule pour s'adapter aux pneus avant et arrière, sac et deux clés fournis.;
448;36;Accessories;Accessoire;Accesorio;;;Minipump;;;8,2459;TRUE;NA;4;19,99;;NA;;0;S ;11,994;;;Minipump;Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.;Très pratique. Tient dans la poche. Corps en aluminium. 11,2 bars.;
449;36;Accessories;Accessoire;Accesorio;;;Mountain Pump;Bomba de montaña;Pompe de VTT;10,3084;TRUE;NA;4;24,99;;NA;;0;M ;14,994;;;Mountain Pump;Simple and light-weight. Emergency patches stored in handle.;Simple et léger. Rustines de secours rangées dans la poignée.;
450;33;Accessories;Accessoire;Accesorio;;;Taillights - Battery-Powered;;;5,7709;TRUE;NA;4;13,99;;NA;;0;R ;8,394;;;Taillight;Affordable light for safe night riding - uses 3 AAA batteries;Éclairage peu onéreux pour la conduite de nuit - utilise 3 piles AAA.;
451;33;Accessories;Accessoire;Accesorio;;;Headlights - Dual-Beam;Luces: doble haz;Feu avant - double faisceau;14,4334;TRUE;NA;4;34,99;;NA;;0;R ;20,994;;;Headlights - Dual-Beam;Rechargeable dual-beam headlight.;Feu avant rechargeable à deux faisceaux.;
452;33;Accessories;Accessoire;Accesorio;;;Headlights - Weatherproof;Luces: resistentes al agua;Feu avant étanche;18,5584;TRUE;NA;4;44,99;;NA;;0;R ;26,994;;;Headlights - Weatherproof;Rugged weatherproof headlight.;Feu avant robuste.;
453;22;Clothing;Vêtements;Prenda;;;Men's Sports Shorts, M;Pantalones cortos de deporte para hombre, M;Cuissards de route pour hommes, taille M;24,7459;TRUE;Black;4;59,99;M;M;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.;
454;22;Clothing;Vêtements;Prenda;;;Men's Sports Shorts, L;Pantalones cortos de deporte para hombre, G;Cuissards de route pour hommes, taille L;24,7459;TRUE;Black;4;59,99;L;L;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.;
455;22;Clothing;Vêtements;Prenda;;;Men's Sports Shorts, XL;Pantalones cortos de deporte para hombre, SG;Cuissards de route pour hommes, taille XL;24,7459;TRUE;Black;4;59,99;XL;XL;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;Cuissards de course pour hommes - en Spandex avec un élastique à la ceinture et bande anti-remontée.;
456;24;Clothing;Vêtements;Prenda;;;Women's Tights, S;Mallas para mujer, P;Collants pour femmes, taille S;30,9334;TRUE;Black;4;74,99;S;S;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";"Collants chauds en Spandex pour l'hiver ; fabrication en chamoisine sans couture pour éliminer les points de frottement.";
457;24;Clothing;Vêtements;Prenda;;;Women's Tights, M;Mallas para mujer, M;Collants pour femmes, taille M;30,9334;TRUE;Black;4;74,99;M;M;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";"Collants chauds en Spandex pour l'hiver ; fabrication en chamoisine sans couture pour éliminer les points de frottement.";
458;24;Clothing;Vêtements;Prenda;;;Women's Tights, L;Mallas para mujer, G;Collants pour femmes, taille L;30,9334;TRUE;Black;4;74,99;L;L;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";"Collants chauds en Spandex pour l'hiver ; fabrication en chamoisine sans couture pour éliminer les points de frottement.";
